13002,perpetrator,実行者/加害者,pelaku,イン日
13003,persecution,迫害,penindasan,日イン
13004,perseverance,我慢/辛抱強い,sabar,イン日
13005,perseverance,根気,kesabaran,日イン
13006,perseverance,根気/忍耐/粘り強さ,ketabahan,イン日
13007,perseverance,辛抱強い,sabar,日イン
13008,persevering,辛抱強い/根気強い,tabah,イン日
13009,persimmon,柿,kesemek,イン日
13010,persimmon,柿,kesemek,日イン
13011,persistence,執着,obsési,イン日
13012,persistence,執着,obsési,日イン
13013,persistent,しつこい,nékat,日イン
13014,persistent,しつこい/無茶な/強引な,nékat,イン日
13015,persistent,頑固（な）,keras kepala,日イン
13016,persistent,頑固/頑固な/強情/強情な/意地,keras kepala,イン日
13017,person,人/他人/人柄/～人/～名（助数詞）,orang,イン日
13019,person,人物/著名人,tokoh,イン日
13020,person adding ###sth###,増加させる物/追加する人,penambah,イン日
13021,person himself,本人,yang bersangkutan,日イン
13022,person himself,本人/当該の,yang bersangkutan,イン日
13023,person in charge,係,petugas,日イン
13024,person in charge,係/担当者,petugas,イン日
13025,person in charge,責任者,penanggung jawab,日イン
13026,person in charge,責任者/担当者,penanggung jawab,イン日
13027,person in charge,担当者,penanggung jawab,日イン
13028,person in charge of,主任,ketua,日イン
13029,person who gives orders,命令者/指示者,penyuruh,イン日
13030,personal belongings,私物,barang milik pribadi,イン日
13031,personal belongings,私物,barang milik pribadi,日イン
13032,personal belongings,私有/身の回り,milik pribadi,イン日
13033,personal belongings,身の回り,milik pribadi,日イン
13034,personal computer,コンピュータ/パソコン,komputer,イン日
13035,personal computer,パソコン,komputer,日イン
13036,personal information,個人情報,informasi pribadi,イン日
13037,personal information,個人情報,informasi pribadi,日イン
13038,personal pronoun,人称代名詞,kata ganti orang,イン日
13039,personality,個性/人柄,kepribadian,イン日
13040,personality,人/他人/人柄/～人/～名（助数詞）,orang,イン日
13041,personality,人柄,karakter,日イン
13042,personality,性格,sifat,日イン
13043,personality,特性/人柄/人格,karakter,イン日
13044,personnel affairs,人事,urusan kepegawaian,日イン
13045,personnel change,異動,mutasi,日イン
13046,personnel change,異動/転任,mutasi,イン日
13047,personnel expenses,人件費,biaya tenaga kerja,イン日
13048,personnel expenses,人件費,biaya tenaga kerja,日イン
13049,person's name,人名,nama orang,日イン
13050,perspective,見込み/見通し/目処,prospék,イン日
13051,perspective,見通し,prospék,日イン
13053,pessimism,悲観,pésimisme,日イン
13054,pesticide,殺虫剤,pembasmi hama,イン日
13055,pesticide,殺虫剤,pembasmi hama,日イン
13056,pet,ペット,binatang peliharaan,イン日
13057,pet,ペット,binatang peliharaan,日イン
13059,phantom,錯覚/幻,ilusi,イン日
13060,pharmacy,薬局,apoték,イン日
13061,pharmacy,薬局,farmasi,イン日
13062,pharmacy,薬局,apoték,日イン
13063,pheasant,雉,kuau,日イン
13064,phenomenon,現象,fénoména,イン日
13065,phenomenon,現象,fénoména,日イン
13066,phenomenon,現象/症状/兆し,gejala,イン日
13067,philosophy,精神（理念）,semangat,日イン
13068,philosophy,哲学,filsafat,イン日
13069,philosophy,哲学,filsafat,日イン
13071,phlegm,痰,dahak,日イン
13072,phlegm,痰（たん）,dahak,イン日
13073,Phnom Penh,プノンペン,Phnom Penh,日イン
13074,phone call,通話,pembicaraan télépon,日イン
13075,phone receiver,受話器,gagang télépon,イン日
13076,photograph,写真,foto,イン日
13077,photograph,写真,foto,日イン
13078,photographer,カメラマン,fotografer,イン日
13079,photographer,カメラマン,juru foto,イン日
13080,photographer,カメラマン,juru kaméra,イン日
13081,photographer,カメラマン,kamérawan,イン日
13083,photographic negative,ネガ,film négatif,日イン
13084,photography,写真撮影,pemotrétan,イン日
13085,photography is prohibited,撮影禁止,dilarang memotrét,イン日
13086,photovoltaic power plant,太陽光発電所,pembangkit listrik tenaga surya,イン日
13087,phrase,句/フレーズ,frasa,イン日
13089,phrase,語/単語/文句/言葉,kata,イン日
13090,physical,肉体の/身体の,jasmani,イン日
13091,physical condition,体調,kondisi badan,イン日
13092,physical condition,体調,kondisi badan,日イン
13093,physical education,体育,pendidikan jasmani,イン日
13094,physical education,体育,pendidikan jasmani,日イン
13095,physical strength,体力,kekuatan fisik,イン日
13096,physical strength,体力,stamina,イン日
13098,physical strength,腕（腕力）,kekuatan tangan,日イン
13099,physical strength,腕力,kekuatan tangan,日イン
13100,physician,内科医,dokter penyakit dalam,イン日
13101,physician,内科医,dokter penyakit dalam,日イン
13102,physics,物理,fisika,イン日
13103,physics,物理,fisika,日イン
13104,physiology,生理,fisiologi,日イン
13105,physique,体格,figur,イン日
13107,physique,柄（品位/性質）/体つき/体格,perawakan,イン日
13108,piano,ピアノ,piano,イン日
13109,piano,ピアノ,piano,日イン
13110,picket,杭/基盤/幹,tonggak,イン日
13111,pickles,ピクルス,acar,日イン
13112,pickles,漬物/ピクルス,acar,イン日
13113,pickpocket,すり,pencopét,イン日
13114,pickpocket,すり,pencopét,日イン
13115,pickup,出迎えの,jemputan,イン日
13116,pickup,出迎えの,jemputan,日イン
13117,picnic,ピクニック,piknik,イン日
13118,picnic,ピクニック,piknik,日イン
13119,pictorial,挿絵付きの/写真付きの/写真を撮る,bergambar,イン日
13120,pictorial arts,絵画,lukisan,日イン
13121,pictorial arts,絵画/絵,lukisan,イン日
13122,picture,イメージ/描写,gambaran,イン日
13123,picture,イラスト/映像/画像/～図,gambar,イン日
13124,picture,画像,gambar,日イン
13126,picture,絵画/絵,lukisan,イン日
13127,picture book,絵本,buku bergambar,イン日
13128,picture book,絵本,buku bergambar,日イン
13129,picture postcard,絵はがき,kartu pos bergambar,日イン
13130,piece,～枚〈片〉（助数詞）,keping,イン日
13131,piece,引き裂く/引き裂かれた/～枚（助数詞）,carik,イン日
13132,piece of ~,～つ〈個/冊/台/軒（けん）〉（助数詞）,~ buah,イン日
13133,pier,桟橋,dermaga,イン日
13134,pier,桟橋,dermaga,日イン
13135,pierced,ピアス/（ピアスの）穴を開ける,tindik,イン日
13136,pierced,ピアスをした,bertindik,イン日
13137,pierced earring,イヤリング/ピアス,anting-anting,イン日
13138,pierced earring,ピアス,anting-anting,日イン
13139,pig,豚,babi,イン日
13140,pig,豚,babi,日イン
13141,pigeon,ハト,merpati,日イン
13142,pigeon,鳩（はと）,merpati,イン日
13143,pile,（積まれてできた）山,timbunan,イン日
13144,pile,積み重ね/山/蓄積,tumpukan,イン日
13145,pilgrimage,メッカ巡礼/ハジ（メッカ巡礼をした男性）,haji,イン日
13146,pilgrimage,巡礼/墓参り,ziarah,イン日
13147,pilgrims,【アラビア語】（巡礼月の）巡礼団,jemaah haji,イン日
13148,pilgrims,【アラビア語】（巡礼月以外の）巡礼団,jemaah umrah,イン日
13149,piling up,積み重ね/山/蓄積,tumpukan,イン日
13150,pill,錠剤,pil,イン日
13151,pill,錠剤,tablét,イン日
13152,pill,錠剤,tablét,日イン
13153,pillow,枕,bantal,イン日
13154,pillow,枕,bantal,日イン
13155,pilot,パイロット,penerbang,イン日
13156,pilot,パイロット,penerbang,日イン
13157,pimple,にきび,jerawat,日イン
13158,pimple,にきび/吹出物/できもの,jerawat,イン日
13159,pimple,吹出物,jerawat,日イン
13160,pin,画鋲,pinés,日イン
13161,PIN number,暗証番号,nomor PIN,イン日
13162,PIN number,暗証番号,nomor PIN,日イン
13163,pinch,ピンチ,(berada dalam) posisi sulit,イン日
13164,pinch,ピンチ,keadaan mendesak,日イン
13166,pineapple,パイナップル,nanas,イン日
13167,pineapple,パイナップル,nanas,日イン
13168,pink,ピンク,mérah jambu,イン日
13169,pink,ピンク,mérah muda,イン日
13171,pioneer,先駆者/パイオニア,pelopor,イン日
13172,pipe,チャンネル/管,saluran,イン日
13173,pipe,パイプ（管）,pipa,日イン
13174,pipe,パイプ（喫煙具）,cangklong,イン日
13175,pipe,パイプ（喫煙具）,cangklong,日イン
13176,pipe,管,pipa,日イン
13177,pipe,管/筒/パイプ,pipa,イン日
13178,pirate,海賊,perompak,日イン
13179,pistol,ピストル,pistol,イン日
13180,pistol,ピストル,pistol,日イン
13181,pitch black,真っ黒,hitam pekat,イン日
13182,pitch-dark,真っ暗,gelap gulita,イン日
13184,pitiful,哀れ/かわいそうな/気の毒な,kasihan,イン日
13185,pitiful,愛している/愛しい人（呼びかけ）/惜しい/残念/もったいない,sayang,イン日
13186,pitiful,気の毒な,kasihan,日イン
13187,pitiful,情けない,menyedihkan,日イン
13188,pitiful,情けない/悲惨な,menyedihkan,イン日
13189,pitiful,惜しい（もったいない）,sayang,日イン
13190,pity,哀れ,kasihan,日イン
13191,pity,哀れ/かわいそうな/気の毒な,kasihan,イン日
13192,pizza,ピザ,pizza,日イン
13193,place,境地/場所,tempat,イン日
13194,place,場所,tempat,日イン
13195,place of production,産地,daérah penghasil,イン日
13196,place of production,産地,daérah penghasil,日イン
13197,place of work,勤め先,tempat kerja,日イン
13198,place of work,職場/勤め先,tempat kerja,イン日
13199,place to dry ###sth###,干し物/干し場,jemuran,イン日
13200,plain,簡素な/質素な/地味な/素朴な/粗末な/控え目な,sederhana,イン日
13201,plain,空の/空いた/無くなる/空しい,kosong,イン日
13202,plain,純情な/無地/潔白な,polos,イン日
13203,plain,地味（な）,sederhana,日イン
13204,plain,平野,dataran,イン日
13205,plain,平野,padang,日イン
13206,plain,無地,polos,日イン
13207,plain cloth,生地,tékstur,日イン
13208,plain field,広場/野原/グラウンド,padang,イン日
13209,plain rice,白米/普通のご飯,nasi putih,イン日
13210,plait,おさげ,kucir,イン日
13211,plan,プラン,rencana,日イン
13212,plan,企画/手はず/プラン/予定,rencana,イン日
13213,plan,計画,rancangan,日イン
13214,plan,策,siasat,イン日
13215,plan,策,siasat,日イン
13216,plan,手はず,rencana,日イン
13217,plane,蟹（かに）/かんな/（かんなで）削る,ketam,イン日
13218,plane,鉋,ketam,日イン
13219,planet,惑星,planét,イン日
13220,planet,惑星,planét,日イン
13221,planner,設計者/デザイナー,perancang,イン日
13222,planning,企画,rencana,日イン
13223,planning,企画/手はず/プラン/予定,rencana,イン日
13224,planning,予定,rencana,日イン
13225,plant,植物,tumbuhan,イン日
13226,plant,植物,tanaman,日イン
13227,plant,植木,tanaman,日イン
13228,plant,植木/植物,tanaman,イン日
13229,plants,植物,tumbuh-tumbuhan,イン日
13230,plaster cast,ギプス,gips,イン日
13231,plaster cast,ギプス,gips,日イン
13232,plastic,ビニール/プラスチック,plastik,イン日
13233,plastic,プラスチック,plastik,日イン
13234,plastic bag,ビニール袋,kantong plastik,イン日
13235,plastic bag,ビニール袋,kantong plastik,日イン
13236,plastic bottle,ペットボトル,botol plastik,イン日
13237,plastic bottle,ペットボトル,botol plastik,日イン
13238,plastic surgery,整形手術,bedah plastik,イン日
13239,plastic surgery,整形手術,bedah plastik,日イン
13240,plate,書き直す/メッキ,sadur,イン日
13241,plate meal,ワンプレートご飯,nasi campur,イン日
13242,plateau,高原/高地/台地,dataran tinggi,イン日
13243,plateau,台地,dataran tinggi,日イン
13244,platform,プラットホーム,péron,イン日
13245,platform,プラットホーム,péron,日イン
13246,play,戯曲,sandiwara,日イン
13247,play,戯曲/劇/演劇,sandiwara,イン日
13248,play,劇,sandiwara,日イン
13249,play,芝居,pertunjukkan,日イン
13250,play,遊び,permainan,日イン
13251,play,遊び/ゲーム,permainan,イン日
13252,play boy,プレイボーイ/女たらし,hidung belang,イン日
13253,playback,再生,pemutaran,イン日
13254,playback,再生,pemutaran,日イン
13255,player,選手,atlet,イン日
13256,player,選手,pemain,日イン
13257,player,選手/演奏家/プレーヤー,pemain,イン日
13258,playing cards,カード/札（トランプなどの）,kartu,イン日
13259,playing cards,札（トランプなどの）,kartu,日イン
13260,playing wind instruments,吹奏,peniupan,日イン
13261,plaza,グラウンド/広場,lapangan,イン日
13262,plaza,広場,alun-alun,イン日
13264,pleasant,快い,nikmat,イン日
13266,pleasant,快適な/心地よい/楽な,nyaman,イン日
13267,pleasant,楽しい,menyenangkan,日イン
13268,pleasant,楽しい/愉快,menyenangkan,イン日
13269,pleasant,好ましい,diharapkan,日イン
13270,pleasant,好ましい/望ましい,diharapkan,イン日
13271,please,（どうぞ）～して下さい,silakan ~,イン日
13272,please,どうか,tolong,日イン
13274,please,願う/望む/どうか～して下さい,harap,イン日
13275,please,手伝う/助ける/助け/どうか～して下さい,tolong,イン日
13276,please ~,～してください,silakan ~,日イン
13277,please do not feel bad,あしからず,jangan dibawa ke hati,日イン
13278,Please wait a moment.,しばらくお待ちください,tunggu sebentar,日イン
13279,pleasure,楽しい/愉快,menyenangkan,イン日
13280,pleasure,愉快,menyenangkan,日イン
13281,plentiful,金持ちの/富む/豊富な/豊かな,kaya,イン日
13282,plentiful,豊富な,kaya,日イン
13283,plentifulness,豊か（財産）,kekayaan,日イン
13284,plentifulness,豊富さ,kekayaan,日イン
13285,pliers,ペンチ,tang,イン日
13286,pliers,ペンチ,tang,日イン
13287,plight,苦境,keadaan yang sulit,日イン
13288,plosive,爆発/破裂/破裂音,letupan,イン日
13289,plot,あらすじ,jalan cerita,イン日
13290,plot,あらすじ,ringkasan,日イン
13291,plot,陰謀,konspirasi,イン日
13292,plot,陰謀,konspirasi,日イン
13293,plot,策略,rékayasa,イン日
13294,plot,策略,rékayasa,日イン
13295,plot,分野/領域/区画/～枚（助数詞）,bidang,イン日
13296,plug,コンセント,colokan listrik,イン日
13297,plug,コンセント,stop kontak,イン日
13299,plug,つめる/塞ぐ/栓,sumbat,イン日
13300,plump,ふっくらした,montok,イン日
13301,plump,中身がある/～が入っている/肉付きがよい,berisi,イン日
13302,plunder,略奪,perebutan,日イン
13303,plunder,略奪/没収,perampasan,イン日
13304,plunderer,略奪者,penjarah,イン日
13305,plural,複数,jamak,イン日
13306,plural,複数,jamak,日イン
13307,pluralism,社会的多元性/多元性,pluralisme,イン日
13308,plus,プラス,plus,イン日
13309,plus,プラス,plus,日イン
13310,plus,加える/増やす/足す/おかわりする,tambah,イン日
13311,plus,足す（＋）,tambah,日イン
13312,pneumonia,肺炎,pnéumonia,イン日
13313,pneumonia,肺炎,pnéumonia,日イン
13314,pocket,ポケット,saku,イン日
13315,pocket,ポケット,kantong,日イン
13316,pocket,袋/ポケット,kantong,イン日
13317,pocket money,小遣い,uang saku,イン日
13318,pocket money,小遣い,uang saku,日イン
13319,poem,詩,puisi,イン日
13320,poem,詩,syair,イン日
13321,poem,詩,puisi,日イン
13322,poet,詩人,penyair,イン日
13323,poet,詩人,penyair,日イン
13324,point,ポイント,poin,日イン
13325,point,地点/点/得点/ポイント/箇所,poin,イン日
13326,point,点（得点）,poin,日イン
13327,point,点/ピリオド/しずく,titik,イン日
13328,point,要点,poin utama,日イン
13329,point of contact,接点,titik kontak,日イン
13330,point of contention,論点/定理,dalil,イン日
13331,point of the compass,方向/方角/方面/向き,arah,イン日
13332,point of view,観点,sudut pandang,日イン
13333,point of view,観点/見地/視点,sudut pandang,イン日
13334,point of view,視点,sudut pandang,日イン
13335,pointed,とがった,tirus,イン日
13336,pointing out,指摘,penunjukan,日イン
13337,poison,できる（可能である）/毒/有毒,bisa,イン日
13339,poison,毒/有毒,racun,イン日
13340,poisoning,あたる（食べ物などに）/中毒,keracunan,イン日
13341,poisoning,中毒,keracunan,日イン
13342,pole,（地球の）極,kutub,イン日
13343,pole,竿,tiang pancang,日イン
13344,pole,竿（さお）,pancang,イン日
13345,pole,柱,tiang,イン日
13346,pole,柱,tiang,日イン
13347,pole,長い棒/竿（さお）,galah,イン日
13348,police,警察,polisi,日イン
13349,police box,交番,pos polisi,イン日
13350,police box,交番,pos polisi,日イン
13351,police captain,警部,kaptén polisi,日イン
13352,police officer,警官,anggota polisi,イン日
13353,police officer,警官,polisi,日イン
13354,police officer,警官/警察官/巡査,polisi,イン日
13355,police officer,警察官,polisi,日イン
13356,police officer,巡査,polisi,日イン
13357,police station,警察署,kantor polisi,イン日
13358,police station,警察署,kantor polisi,日イン
13359,policy,証券（保険の）,polis,イン日
13360,policy,政策,kebijakan,日イン
13361,policy,政策/方策/方針,kebijakan,イン日
13362,policy,方策,kebijakan,日イン
13363,policy,方針,kebijakan,日イン
13364,polished rice,精米,penggilingan beras,日イン
13365,polite,丁寧な（礼儀正しい）,sopan (santun),日イン
13366,polite,礼儀正しい,santun,イン日
13367,polite,礼儀正しい/丁寧な,sopan,イン日
13368,polite way to say 'welcome home',おかえりなさい,selamat datang (kembali ke rumah),日イン
13370,polite way to say 'wife',夫人/奥様/女史,nyonya,イン日
13371,politeness,丁寧さ,kesopanan,日イン
13372,politeness,丁寧さ/礼儀,kesopanan,イン日
13373,political party,政党,parpol,イン日
13374,political party,政党,partai politik,イン日
13376,political power,行政/政権/統治,pemerintahan,イン日
13377,political power,政権,pemerintahan,日イン
13378,politician,政治家,politisi,イン日
13379,politics,政治,politik,イン日
13380,politics,政治,politik,日イン
13381,pollen,花粉,serbuk bunga,日イン
13382,pollution,汚染,pencemaran,イン日
13383,pollution,汚染,pencemaran,日イン
13384,pollution,公害,polusi,イン日
13385,pollution,公害,polusi,日イン
13386,polyandry,一妻多夫,poliandri,イン日
13387,polygamy,一夫多妻制,poligami,イン日
13388,pomegranate,ザクロ,delima,イン日
13389,pond,池,kolam,イン日
13390,pond,池,kolam,日イン
13391,poor,かわいそうな,kasihan,日イン
13392,poor,哀れ/かわいそうな/気の毒な,kasihan,イン日
13393,poor,悪い（基準に合わない）,buruk,日イン
13394,poor,窮乏した/パパ,papa,イン日
13395,poor,貧しい,miskin,日イン
13396,poor,貧乏な,miskin,日イン
13397,poor,不調な/悪い（基準に合わない）/劣っている,buruk,イン日
13398,poor,乏しい/貧乏な/貧しい,miskin,イン日
13399,poor crop,凶作,gagal panén,日イン
13400,poor hearing,【ジャワ語】耳垂れ/耳が聞こえない,congék,イン日
13401,poor hearing,耳が聞こえない,pekak,イン日
13402,poor hearing,難聴,gangguan pendengaran,日イン
13403,poor hearing,難聴/難聴の,gangguan pendengaran,イン日
13404,poor work,駄作,karya picisan,日イン
13405,popular,人気の,banyak diminati,イン日
13406,popular,人気の,populér,イン日
13408,popular topic,話題/話の種,buah bibir,イン日
13409,popularity,人気,popularitas,イン日
13410,popularity,人気,popularitas,日イン
13411,population,住民/住人/人口,penduduk,イン日
13412,population,人口,populasi,イン日
13413,population,人口,populasi,日イン
13414,population density,人口密度,kepadatan penduduk,イン日
13415,population density,人口密度,kepadatan penduduk,日イン
13416,porcelain,磁器,porselén,日イン
13417,porcelain,磁器/瀬戸物,porselén,イン日
13418,porch,ベランダ/縁側,beranda,イン日
13419,porch,ベランダ/縁側,serambi,イン日
13421,porch,縁側（えんがわ）/ポーチ/ベランダ,anjung,イン日
13422,pork,豚肉,daging babi,イン日
13423,pork,豚肉,daging babi,日イン
13424,pornographic,猥褻な,cabul,イン日
13425,port,港,pelabuhan,イン日
13426,port,港,pelabuhan,日イン
13427,port of call,寄航地,tempat persinggahan,イン日
13428,port of call,寄航地,tempat persinggahan,日イン
13429,porter,ポーター,porter,イン日
13431,Portugal,ポルトガル,Portugis,イン日
13432,Portugal,ポルトガル,Portugis,日イン
13433,Portuguese,ポルトガル語,bahasa Portugis,イン日
13434,Portuguese,ポルトガル語,bahasa Portugis,日イン
13435,Portuguese,ポルトガル人,orang Portugis,日イン
13436,pose,ポーズ（姿勢・態度）,pose,イン日
13438,pose,格好/姿勢/態度,lagak,イン日
13439,pose,姿勢/態勢/態度/ポーズ,sikap,イン日
13440,poser,気取り屋,orang yang angkuh,日イン
13441,position,ポジション,posisi,日イン
13442,position,位置,letak,イン日
13443,position,位置,posisi,イン日
13444,position,位置,letak,日イン
13445,positive,好意的/肯定的な,positif,イン日
13446,positive,肯定的な,positif,日イン
13447,positiveness,積極的,aktif,日イン
13448,possession,所持,pemilikan,日イン
13449,possession,所有,kepemilikan,イン日
13450,possession,所有,kepemilikan,日イン
13451,possibility,可能,kemungkinan,日イン
13452,possibility,可能/可能性,kemungkinan,イン日
13453,possibility,可能性,kemungkinan,日イン
13454,possible,おそらく/可能な/多分/もしかすると/～かもしれない,mungkin,イン日
13455,possible,可能な,mungkin,日イン
13456,post,ポスト（地位・役職）,jabatan,日イン
13457,post,ポスト（投函用）,pos,イン日
13458,post,ポスト（投函用）,pos,日イン
13459,post,地位/職務/役職,jabatan,イン日
13460,post,郵便,kiriman pos,日イン
13461,post card,はがき,kartu pos,イン日
13462,post card,はがき,kartu pos,日イン
13463,post office,郵便局,kantor pos,イン日
13464,post office,郵便局,kantor pos,日イン
13465,postage,送料,ongkos kirim,イン日
13466,postage,送料,ongkos kirim,日イン
13467,postage,郵送料,ongkos pengiriman,日イン
13468,postage exemption,送料無料,bébas ongkos kirim,イン日
13469,postage exemption,郵送料免除,bébas ongkos kirim,日イン
13470,postage stamp,切手/郵便切手,perangko,イン日
13471,postage stamp,郵便切手,perangko,日イン
13472,postal item,郵便物,kiriman pos,イン日
13473,poster,ポスター,poster,イン日
13474,poster,ポスター,poster,日イン
13475,poster,張り紙,plakat,イン日
13476,poster,張り紙,plakat,日イン
13477,postman,集配人,tukang pos,日イン
13478,postmark,消印,cap pos,イン日
13479,postmark,消印,cap pos,日イン
13480,post-office box,私書箱,kotak pos,日イン
13481,post-office box,郵便ポスト,kotak pos,イン日
13483,postponement,後回し,penundaan,日イン
13484,postponement,後回し/保留/延期/遅延,penundaan,イン日
13485,postponement,遅れ,keterlambatan,日イン
13486,postponement,遅れ/遅刻/遅延,keterlambatan,イン日
13487,postponement,猶予/延期,penangguhan,イン日
13488,postscript,追伸,notabéné,イン日
13489,postscript,追伸,catatan tambahan,日イン
13490,posture,構え,bangunan,日イン
13491,posture,構え/建物,bangunan,イン日
13492,posture,姿勢（体）,postur,日イン
13493,posture,姿勢/体勢,postur,イン日
13494,pot,ポット,téko,日イン
13495,pot,ポット/やかん,téko,イン日
13497,pot,壺（つぼ）,pot,イン日
13498,pot,甕（かめ）,tempayan,イン日
13499,potato,ジャガイモ,kentang,イン日
13500,potato,ジャガイモ,kentang,日イン
13501,pothole,へこみ/くぼみ/（道路の）穴ぼこ,lekuk,イン日
13502,pottery,陶器,tembikar,イン日
13503,pottery,陶器,tembikar,日イン
13505,pouch,ポーチ,tas kecil,日イン
13506,poverty,窮乏,kemiskinan,日イン
13507,poverty,窮乏/貧困/貧乏,kemiskinan,イン日
13508,poverty,貧困,kemiskinan,日イン
13509,poverty,貧乏,kemiskinan,日イン
13510,powder,粉,bubuk,日イン
13511,powder,粉/小麦粉,tepung,イン日
13512,powder,粉/粉末,bubuk,イン日
13514,power,パワー,tenaga,日イン
13515,power,パワー/エネルギー/力/動力,tenaga,イン日
13516,power,権限,otoritas,日イン
13517,power,権限/権力,otoritas,イン日
13518,power,権力/権威,kekuasaan,イン日
13519,power,作用/動力,daya,イン日
13520,power,勢力,kekuatan,日イン
13523,power,力/威力/権力/大国,kuasa,イン日
13524,power,力/実力/勢力/勢い,kekuatan,イン日
13525,power generation,発電,produksi listrik,日イン
13526,power harassment,パワーハラスメント,kekerasan (power harassment),日イン
13527,power plant,発電所,pembangkit listrik,イン日
13528,power plant,発電所,pembangkit listrik,日イン
13529,power supply,電源,sumber listrik,イン日
13530,power supply,電源,sumber listrik,日イン
13531,powerful,強力な/力強い/頑丈な/しぶとい/丈夫な,kuat,イン日
13532,powerful,権限がある/力がある,berkuasa,イン日
13533,powerful,力がある/元気な,bertenaga,イン日
13534,powerful,力強い,kuat,日イン
13535,pox,天然痘/痘瘡,cacar,イン日
13536,practical,実用的な,praktis,日イン
13537,practical,実用的な/便利な,praktis,イン日
13538,practical use,応用,penerapan,イン日
13539,practical use,応用,terapan,イン日
13541,practical use,活用,penggunaan,日イン
13542,practical use,実用,kepraktisan,日イン
13543,practice,教習/稽古/練習/演習,latihan,イン日
13544,practice,稽古,latihan,日イン
13545,practice,実習,kerja nyata,日イン
13546,practice,実践,praktik,イン日
13547,practice,実践,praktik,日イン
13548,practice,実践/実行,pengamalan,イン日
13549,practice,習慣/行為,amalan,イン日
13550,practice,練習,latihan,日イン
13551,practitioner,実行者/加害者,pelaku,イン日
13552,praise,賛美,pujian,日イン
13553,praise,賛美/称賛,pujian,イン日
13554,praise,称賛,pujian,日イン
13555,prayer,祈り,doa,日イン
13556,prayer,祈り/祈願,doa,イン日
13557,prayer,礼拝/祈り/礼拝する/祈る,sembahyang,イン日
13558,prayer is answered,（夢などが）かなう,terkabul,イン日
13559,prayer room,礼拝室,musala,イン日
13560,pre-,かつて/以前/前もって/昔,dulu,イン日
13561,pre-,前（以前）,dulu,日イン
13562,preach,説教,khotbah,イン日
13563,preach,説教,khotbah,日イン
13564,preamble,序文/前置き,mukadimah,イン日
13565,precedent,慣例,kebiasaan,日イン
13566,precedent,前例,présédén,イン日
13567,precedent,前例,présédén,日イン
13568,precious,価値のある/貴重な/尊い/大切な,berharga,イン日
13569,precious,貴重な,berharga,日イン
13570,precious,重大な/重要な/大事な/大切な,penting,イン日
13572,precious metal,貴金属,logam berharga,イン日
13573,precious metal,貴金属,logam adi,日イン
13574,preciousness,重大さ/重要さ/大切さ,pentingnya,イン日
13575,preciousness,大切さ,pentingnya,日イン
13576,precipitation,降水,présipitasi,日イン
13577,precipitation,沈殿,pengendapan,イン日
13578,precipitation,沈殿,pengendapan,日イン
13579,precise,精密な,tepat,日イン
13580,precise,精密な/的確な/適切な/きっかり/丁度,tepat,イン日
13581,precisely,まさに/ぴったり,persis,イン日
13582,precision,正確さ/精度,keakuratan,イン日
13583,precision,精度,keakuratan,日イン
13584,precision,精密さ,ketepatan,日イン
13585,predecessor,前任者,pendahulu,イン日
13586,predecessor,前任者,pendahulu,日イン
13587,predicate,述語,prédikat,イン日
13588,predicate,述語,prédikat,日イン
13589,prediction,予言,ramalan,日イン
13590,predominance,優位/優勢,dominasi,イン日
13591,predominance,優秀/優勢,keunggulan,イン日
13593,predominant,優位な/優勢な,dominan,イン日
13595,preface,前書き,pendahuluan,日イン
13596,preface,前書き/前置き,pendahuluan,イン日
13597,prefect,監督者/監視員,pengawas,イン日
13598,prefectural government,県庁,pemkab,イン日
13599,prefectural office,県庁,kantor gubernur,日イン
13600,prefecture,県,préféktur,イン日
13601,prefecture,県,provinsi,日イン
13602,prefecture,県/州,provinsi,イン日
13603,preference,趣味（好み・傾向）,seléra,日イン
13604,preference,嗜好,kegemaran,日イン
13605,pregnancy,妊娠,kehamilan,イン日
13606,pregnancy,妊娠,kehamilan,日イン
13607,pregnant,含む/妊娠している,mengandung,イン日
13608,pregnant,妊娠中の,berbadan dua,イン日
13609,pregnant woman,妊婦,ibu hamil,イン日
13610,pregnant woman,妊婦,ibu hamil,日イン
13611,prejudice,先入観/偏見,prasangka,イン日
13612,prejudice,偏見,prasangka,日イン
13613,preliminary inspection,下見,inspéksi pendahuluan,日イン
13614,preliminary investigation,下調べ,penyelidikan pendahuluan,日イン
13615,preliminary investigation,事前審査,pratinjau,日イン
13616,premature,時期尚早な,prématur,イン日
13617,premise,根拠/口実/前提/弁解/理由,alasan,イン日
13618,premise,前提,dasar pikiran,イン日
13620,premise,前提/仮定,prémis,イン日
13622,premium,ボーナス/おまけ,bonus,イン日
13623,premium,保険料/掛け金/上等な,prémium,イン日
13624,premonition,勘/予感,firasat,イン日
13625,premonition,予感,firasat,日イン
13626,preoccupation,熱中/夢中,keasyikan,イン日
13627,prepaid card,プリペイドカード,kartu prabayar,イン日
13628,prepaid card,プリペイドカード,kartu prabayar,日イン
13629,prepaid cell-phone,プリペイド携帯,ponsél prabayar,日イン
13630,preparation,支度/準備/用意,persiapan,イン日
13631,preparation,準備,persiapan,日イン
13632,preparation,用意,persiapan,日イン
13633,preparation of lessons,予習,persiapan untuk mempelajari sesuatu yang baru,日イン
13634,prepared,準備ができた/用意がある/すでに,sedia,イン日
13635,preparedness,覚悟,tékad,日イン
